Unnamed: 0,RecordID,RID,Squib,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Temperature,Reaction Order
1059,1381.0,982.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=501A55A7A54D1E99AF28B22998DB45C0?id=1991MCG/DEM939-945:1,1.0,7.76,13,-191233,['C(=C)C1(CC1)OC'],,,['COC1=CCCC1'],,,547,1.0
1060,1382.0,982.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=501A55A7A54D1E99AF28B22998DB45C0?id=1973SIM/RIC2545:5,1.0,2.71,13,-187076,['C(=C)C1(CC1)OC'],,,['COC1=CCCC1'],,,536,1.0
1061,1388.0,988.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1A2CB01EAD49B580A532E689E8F7B8D5?id=1973YOR/DIT5680-5687:2,1.0,6.31,11,-136357,['C(C)C1=CC1CC'],,,[None],,,434,1.0
1065,1396.0,996.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E38662CC705E6602DE6F0FADCFBFC9E8?id=1971FLO/GIB362:5,1.0,4.79,13,-204536,['CC1C(CC1)=C'],,,['C(C)=C1CCC1'],,,583,1.0
1105,1440.0,1021.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=984A02DE69D73F081DCE86836F4EDEB6?id=1995ALA/ALO53-59:10,1.0,6.31,11,-181255,['ClC1=CC=C(C(=O)NC(C)(C)C)C=C1'],,,['C=C(C)C'],['ClC1=CC=C(C(=O)N)C=C1'],,648,1.0
1106,1441.0,1022.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2AB7479D212C19227C496F7E551C0AD0?id=1995ALA/ALO53-59:9,1.0,2,12,-190401,['CC(C)(C)NC(C1=CC(=CC=C1)C)=O'],,,['C=C(C)C'],['CC=1C=C(C(=O)N)C=CC1'],,705,1.0
1107,1442.0,1023.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1EA4622587FC9C41190957E340CD39CC?id=1995ALA/ALO53-59:8,1.0,2.51,11,-172110,['CC(C)(C)NC(C1=CC=C(C=C1)[N+](=O)[O-])=O'],,,[None],['C=C(C)C'],,683,1.0
1117,1453.0,1034.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=95EAC4D6639C710CC828E3E84EEDA61F?id=1982ROT/SCH1934:9,1.0,3,11,-123886,['C(=C)C1=C(CC1)C=C'],,,['C12=CCCC=C2CC1'],,,423,1.0
1118,1454.0,1035.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=38D33E5788BAF91E57005010FFA6128D?id=1982ROT/SCH1934:8,1.0,1.6,13,-158806,['C12=CCCC=C2CC1'],,,['C(=C)C1=C(CC1)C=C'],,,495,1.0
1130,1472.0,1051.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3CF333641B5BBD1052C388A2F12266FC?id=2011JAR/DAI428-438:6,1.0,8.7,12,-221752,['C1(=CC=CC=C1)OCCC1=CC=CC=C1'],,,['C=CC1=CC=CC=C1'],['C1(C=CC=CC1)=O'],,500,1.0
1131,1473.0,1051.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3CF333641B5BBD1052C388A2F12266FC?id=2011JAR/DAI428-438:13,1.0,1.11,11,-205016,['C1(=CC=CC=C1)OCCC1=CC=CC=C1'],,,['C=CC1=CC=CC=C1'],['C1(C=CC=CC1)=O'],,500,1.0
1132,1474.0,1052.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=667C3D3C34B33EBD10E28CE8DBE11549?id=2011JAR/DAI428-438:7,1.0,8.3,14,-263592,['C1(=CC=CC=C1)OCCC1=CC=CC=C1'],,,['C=CC1=CC=CC=C1'],['C1(=CC=CC=C1)O'],,500,1.0
1133,1475.0,1052.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=667C3D3C34B33EBD10E28CE8DBE11549?id=2011JAR/DAI428-438:12,1.0,1.05,13,-246856,['C1(=CC=CC=C1)OCCC1=CC=CC=C1'],,,['C=CC1=CC=CC=C1'],['C1(=CC=CC=C1)O'],,500,1.0
1147,1501.0,1060.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2BB3A18533B8104E5E287E1FCB70BD94?id=1982ROT/SCH1197:3,1.0,8.79,12,-108088,['C=C1C2CCC2C1=C'],,,[None],,,318,1.0
1158,1516.0,1075.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9B5162CB0FF046ECBB73166B128ABA9A?id=2013DAM/WAN307-314:5,1.0,3.42,13,-193835,[None],,,[None],,,298,1.0
1159,1517.0,1076.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C05EE55FA1B5C8C6F7DE31CF143CE724?id=2013DAM/WAN307-314:2,1.0,3.34,13,-192164,[None],,,[None],,,298,1.0
1161,1519.0,1078.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=81EFFB341CCEB243D6F33F2BB6B193F3?id=1972HAS3465:2,1.0,5.01,13,-165458,['C=C1C2CC=CC2C1'],,,['C=C1C2C=CC(C1)C2'],,,459,1.0
1219,1599.0,1134.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=24DC03B3ADA54929F6A3839F97B609F7?id=1972BAL/AND1775:7,1.0,1.2,-4,,['CC12C=CC2C1'],,,['CC1=CCC=C1'],,,"323
 
K",1.0
1220,1600.0,1135.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6C77686D379B6E1DAEB8B3A1548F7E2C?id=1972BAL/AND1775:6,1.0,1.94,-4,,['CC12C=CC2C1'],,,['CC1=CC=CC1'],,,"323
 
K",1.0
1221,1601.0,1136.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6B252C6146E9432D4F5DBB9EA27BD120?id=1985AWA/FLO1415:9,1.0,1.78,15,-235300,['CO[C@H]1[C@H](C1)C'],,,['CO[C@H]1[C@@H](C1)C'],,,665,1.0
1225,1605.0,1140.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8D09F2ABA0A8CAE925A49CB395D3F1F0?id=1985AWA/FLO1415:5,1.0,9.77,14,-233637,['CO[C@H]1[C@@H](C1)C'],,,['CO[C@H]1[C@H](C1)C'],,,665,1.0
1234,1615.0,1150.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=94F5305A8404F65997D4843F66302D0F?id=1972PAT/DEH2487-2494:27,1.0,1.21,12,-192064,['C(\\C=C\\C)N1C(=CC=C1C)C'],,,['CC=1NC(=CC1C(C=C)C)C'],,,709,1.0
1235,1616.0,1151.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=15C48C32786B718C721E42A166B221C6?id=1972PAT/DEH2487-2494:28,1.0,5.87,13,-214513,['C(\\C=C\\C)N1C(=CC=C1C)C'],,,['C(\\C=C\\C)C1=C(NC(=C1)C)C'],,,709,1.0
1240,1623.0,1155.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3E9E5B0B38BA9CD52AEE2FEA0E97D163?id=1972PAT/DEH2487-2494:24,1.0,5.5,12,-207030,['CC=1N(C(=CC1)C)C(C=C)C'],,,['CC=1NC(=CC1C(C=C)C)C'],,,660,1.0
1241,1624.0,1156.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=224A9F8A6E2006C06456CAF026AE30FE?id=1972PAT/DEH2487-2494:25,1.0,8.95,11,-180424,['CC=1N(C(=CC1)C)C(C=C)C'],,,['C(\\C=C\\C)C1=C(NC(=C1)C)C'],,,660,1.0
1242,1625.0,1157.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BE534C3254768C45228F3ED0746667AE?id=1972PAT/DEH2487-2494:26,1.0,1.77,11,-194559,['CC=1N(C(=CC1)C)C(C=C)C'],,,[None],,,660,1.0
1243,1626.0,1158.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0AA5C6CB0ABE5294F935A9FB7423F6AE?id=1972PAT/DEH2487-2494:23,1.0,1.89,12,-203705,['C(\\C=C/C)C1=CNC=C1'],,,['C(\\C=C/C)C=1NC=CC1'],,,739,1.0
1244,1627.0,1159.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0A9F9B2D68422426FBC0161FBAD0D633?id=1972PAT/DEH2487-2494:22,1.0,2.75,11,-191233,['C(\\C=C\\C)C1=CNC=C1'],,,['C(\\C=C\\C)C=1NC=CC1'],,,739,1.0
1245,1628.0,1160.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B3C4F07A16646F7018CDD800433A020E?id=1972PAT/DEH2487-2494:21,1.0,2.55,9,-173772,['CC(C=C)C1=CNC=C1'],,,['C(\\C=C/C)C=1NC=CC1'],,,739,1.0
1246,1629.0,1161.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E39FB5B8C52A523BEB44C9C98C6C69DB?id=1972PAT/DEH2487-2494:20,1.0,3.82,9,-166289,['CC(C=C)C1=CNC=C1'],,,['C(\\C=C\\C)C=1NC=CC1'],,,739,1.0
1247,1630.0,1162.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=374FA7FF4C84D9DEE74EDBA376C69B08?id=1972PAT/DEH2487-2494:19,1.0,2.49,11,-192064,['CC(C=C)C1=CNC=C1'],,,['CC(C=C)C=1NC=CC1'],,,739,1.0
1248,1631.0,1163.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F51E0BB775E1F163284EABC479BEA205?id=1972PAT/DEH2487-2494:18,1.0,6.81,11,-201210,['C(\\C=C/C)C=1NC=CC1'],,,['C(\\C=C/C)C1=CNC=C1'],,,739,1.0
1249,1632.0,1164.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DA29F055F79D2172B95B24C16AFA0458?id=1972PAT/DEH2487-2494:17,1.0,9.2,7,-147998,['C(\\C=C/C)C=1NC=CC1'],,,['CC(C=C)C=1NC=CC1'],,,739,1.0
1250,1633.0,1165.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=41C00DC81CA5DB54A5C9B3153106B419?id=1972PAT/DEH2487-2494:16,1.0,3,10,-181255,['C(\\C=C\\C)C=1NC=CC1'],,,['C(\\C=C\\C)C1=CNC=C1'],,,739,1.0
1251,1634.0,1166.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1E83293D400B24A1999D932E915E2E55?id=1972PAT/DEH2487-2494:15,1.0,4.83,8,-161301,['C(\\C=C\\C)C=1NC=CC1'],,,['CC(C=C)C1=CNC=C1'],,,739,1.0
1252,1635.0,1167.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3AC423B4C36EB64441BDE178184DB839?id=1972PAT/DEH2487-2494:13,1.0,1.18,8,-145503,['C(\\C=C\\C)C=1NC=CC1'],,,['CC(C=C)C=1NC=CC1'],,,739,1.0
1253,1636.0,1167.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3AC423B4C36EB64441BDE178184DB839?id=1972PAT/DEH2487-2494:14,1.0,7.36,8,-168784,['C(\\C=C\\C)C=1NC=CC1'],,,['CC(C=C)C=1NC=CC1'],,,739,1.0
1254,1637.0,1168.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0F58FB9A0239059C116D904B612AD368?id=1972PAT/DEH2487-2494:12,1.0,7.23,8,-173772,['CC(C=C)C=1NC=CC1'],,,['C(\\C=C/C)C1=CNC=C1'],,,739,1.0
1255,1638.0,1169.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=47B0C9D67F6961D9AA596AFE5BE49108?id=1972PAT/DEH2487-2494:10,1.0,1.82,10,-178761,['CC(C=C)C=1NC=CC1'],,,['C(\\C=C\\C)C1=CNC=C1'],,,739,1.0
1256,1639.0,1169.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=47B0C9D67F6961D9AA596AFE5BE49108?id=1972PAT/DEH2487-2494:11,1.0,4.39,8,-157144,['CC(C=C)C=1NC=CC1'],,,['C(\\C=C\\C)C1=CNC=C1'],,,739,1.0
1257,1640.0,1170.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C9CE881A9625E49EB72F926C92B66314?id=1972PAT/DEH2487-2494:9,1.0,8.75,7,-143840,['CC(C=C)C=1NC=CC1'],,,['C(\\C=C/C)C=1NC=CC1'],,,739,1.0
1258,1641.0,1171.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3454A92A10B246F3A3CBD62C109D0F40?id=1972PAT/DEH2487-2494:8,1.0,2.45,8,-139683,['CC(C=C)C=1NC=CC1'],,,['C(\\C=C\\C)C=1NC=CC1'],,,739,1.0
1259,1642.0,1172.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B3DD9B44ECB83516CD1F33329E2A71FD?id=1972PAT/DEH2487-2494:7,1.0,7.41,9,-185413,['C(\\C=C/C)N1C=CC=C1'],,,['CC(C=C)C1=CNC=C1'],,,739,1.0
1260,1643.0,1173.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=67D6088D4FCF0D86084B385B9C83A928?id=1972PAT/DEH2487-2494:6,1.0,1.07,12,-207862,['C(\\C=C/C)N1C=CC=C1'],,,['C(\\C=C/C)C=1NC=CC1'],,,739,1.0
1261,1644.0,1174.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3E946B20131E51A80E7A190A78E7AAF9?id=1972PAT/DEH2487-2494:5,1.0,2.09,9,-168784,['C(\\C=C\\C)N1C=CC=C1'],,,['CC(C=C)C1=CNC=C1'],,,739,1.0
1262,1645.0,1175.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=12B753A1D6C640198AAE234FCA571F53?id=1972PAT/DEH2487-2494:4,1.0,6.79,11,-202042,['C(\\C=C\\C)N1C=CC=C1'],,,['C(\\C=C\\C)C=1NC=CC1'],,,739,1.0
1263,1646.0,1176.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=173C502A7843A4B2416462AD76669998?id=1972PAT/DEH2487-2494:3,1.0,3.86,9,-176267,['CC(C=C)N1C=CC=C1'],,,['C(\\C=C/C)C1=CNC=C1'],,,739,1.0
1264,1647.0,1177.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A261025CB14523A67AC7111C151F8C3F?id=1972PAT/DEH2487-2494:2,1.0,1.8,9,-162132,['CC(C=C)N1C=CC=C1'],,,['C(\\C=C\\C)C1=CNC=C1'],,,739,1.0
1265,1648.0,1178.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=93E2148F584B1657F9FBCC777D82F7BE?id=1972PAT/DEH2487-2494:1,1.0,5.09,10,-186244,['CC(C=C)N1C=CC=C1'],,,['CC(C=C)C=1NC=CC1'],,,739,1.0
1294,1678.0,1197.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=56BEDD24B77B1CFDEA29106047310CBF?id=1958RAB/SCH504-505:2,1.0,1,16,-268557,[None],,,[None],,,687,1.0
1295,1679.0,1197.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=56BEDD24B77B1CFDEA29106047310CBF?id=1972WAA/RAB1695-1699:1,1.0,1,1,,[None],,,[None],,,"753
 
K",1.0
1299,1686.0,1202.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8CC57D5A61E2CCD5BDC264C3BC368263?id=1972COC/EGG169:1,1.0,1.12,14,-199547,[None],,,['C(C)C1N=CCC1'],,,573,1.0
1300,1688.0,1204.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F4EF6766068911A3EE41D9AB01D1645E?id=1995ALA/ALO53-59:7,1.0,1.58,11,-172110,['ClC=1C=C(C(=O)NC(C)(C)C)C=CC1'],,,['C=C(C)C'],['ClC=1C=C(C(=O)N)C=CC1'],,704,1.0
1304,1692.0,1208.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B9DD4CB4F6A05881410C314E4C0F81F8?id=1984RAM/MOL924:3,1.0,2.14,10,-130537,[None],,,[None],['C1=CC=CC1'],[None],503,1.0
1324,1715.0,1224.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A7FE8097D00F24CEB915C7E62F445290?id=2000VON/HOP1963-1979:8,1.0,1.8,12,-156900,['C(C)C1=CC1'],,,['CC1=CC1C'],,,471,1.0
1325,1716.0,1224.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A7FE8097D00F24CEB915C7E62F445290?id=1997HOP/VON381-383:3,1.0,1.82,12,-157144,['C(C)C1=CC1'],,,['CC1=CC1C'],,,472,1.0
1341,1737.0,1243.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AE2E88CC43C217D48FF8102ABCE6073C?id=2008STO/BON5885-5892:6,1.0,5,13,-213900,[None],,,['C[C@H](CCC=C)C=C(C)C'],,,760,1.0
1342,1738.0,1244.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4370A7F6BF3A0E74F68611AEEB53C757?id=2008STO/BON5885-5892:4,1.0,5,13,-213400,[None],,,['CC(C=C)CCC=C(C)C'],,,735,1.0
1343,1739.0,1245.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=046FD0AE1575CEE5E2A733DC0B646A71?id=2008STO/BON5885-5892:8,1.0,7.9,11,-201000,[None],,,['CC1=CC[C@@H](CC1)C(C)C'],,,723,1.0
1349,1749.0,1254.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=494C39010F151553724D603FFEB30E8D?id=1979DUD/GLA776:5,1.0,1.26,13,-241951,['C1C=CC2=CCC=C12'],,,['C=CC1=CC=CC=C1'],,,1200,1.0
1360,1760.0,1265.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=593D2774D2C5CF333FC74BA32CD67B94?id=1978AMI/TAY1095:11,1.0,7.94,12,-162964,['COC1=CC=C(C=C1)CC(=O)OC(C)(C)C'],,,['COC1=CC=C(C=C1)CC(=O)O'],['C=C(C)C'],,543,1.0
1361,1761.0,1266.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=06F0A89984FDB39ED3A4BE8C70A3F259?id=1978AMI/TAY1095:10,1.0,1.66,13,-166289,[None],,,['C=C(C)C'],['C1(=CC=C(C=C1)CC(=O)O)C'],,543,1.0
1362,1762.0,1267.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DAEDDD7DA0A62E4458F917FF14F1DD6E?id=1978AMI/TAY1095:9,1.0,5.37,12,-158806,['ClC1=CC=C(C=C1)CC(=O)OC(C)(C)C'],,,['C=C(C)C'],['ClC1=CC=C(C=C1)CC(=O)O'],,543,1.0
1368,1768.0,1273.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3FD7D3F3F0D57EA33874330E39546074?id=1981ROT/SCH3741:1,1.0,2.1,12,-112245,[None],,,['C1CC=2C1=CC=CC2'],,,594,1.0
1389,1795.0,1291.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9A4F9F2E72B670A7DABFCB665A54D4F5?id=1971FLO/GIB612:7,1.0,3.31,14,-225322,[None],,,['CC1C(CC1)=C'],,,591,1.0
1390,1796.0,1292.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1DD66D894471ECEA4D6EF49B57FD073A?id=1971FLO/GIB612:6,1.0,2.4,14,-225322,[None],,,['CC1CC(C1)=C'],,,591,1.0
1391,1797.0,1293.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=83F680CF671D4AB281D62BC6711DF5F9?id=1971FLO/GIB612:5,1.0,1.38,14,-225322,[None],,,['C(C)=C1CCC1'],,,591,1.0
1418,1831.0,1317.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DC1ED1F44B29213351A961788AC6A712?id=1990WIB/CAR5854-5861:9,1.0,5.01,12,-171278,['C123CCCCC1(CC2)CC3'],,,['C=C1CCC(CCCC1)=C'],,,577,1.0
1419,1832.0,1318.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=41D3C346AEF79D68645CBF871D410FA2?id=1990WIB/CAR5854-5861:8,1.0,1,15,-185413,[None],,,['C=C1C2CCC(C(CC1)=C)C2'],,,528,1.0
1430,1843.0,1322.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5E3C43D73F689A90C847CBA3C70EE739?id=1972BAL/AND1775:5,1.0,4.65,-5,,['CC=1C2CC2C1'],,,['CC1=CCC=C1'],,,"323
 
K",1.0
1431,1844.0,1323.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F172C1E7778E5279D254E8A1CE154559?id=1972BAL/AND1775:4,1.0,3.6,-5,,['CC=1C2CC2C1'],,,['CC1=CC=CC1'],,,"323
 
K",1.0
1432,1845.0,1324.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=66543C6C566B7F6031A6986DDC48F587?id=1990WIB/CAR5854-5861:7,1.0,1.58,14,-172941,[None],,,[None],,,523,1.0
1438,1853.0,1330.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=065151B144C19CA8BF3BC6D10A9D29D4?id=1962CHE3250-3253:1,1.0,2.82,14,-161301,[None],,,[None],,,476,1.0
1447,1862.0,1336.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B299D119BBA070859A78C2651D814738?id=2003BAL/BUR10069-10073:6,1.0,1.4,-4,,['C=CCC\\C=C\\CC'],,,['C(C)C(C=C)CC=C'],,,548,1.0
1451,1870.0,1343.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF95B7D580588D556AAABE4B56F8D847?id=1978AMI/TAY1095:8,1.0,2.63,13,-163795,[None],,,['[N+](=O)([O-])C1=CC=C(C=C1)CC(=O)O'],['C=C(C)C'],,543,1.0
1520,1958.0,1391.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=922444BEEB9DEB0BD22431901ED470A3?id=1990WIB/CAR5854-5861:6,1.0,2.1,-5,,[None],,,[None],,,"723
 
K",1.0
1521,1959.0,1392.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=17EF62FE984A0AE3631231551D2BF8B2?id=1990WIB/CAR5854-5861:5,1.0,1.26,14,-253591,[None],,,[None],[None],,730,1.0
1631,2079.0,1440.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=323E928704905ED9427E5A6E6FBC9DCC?id=2013DAV/SAR7670-7685:48,1.0,7.75,9,-228028,['CC(CC#C)=O'],,,['CC=1OC=CC1'],,,300,1.0
1653,2119.0,1471.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D6DA651C804772FD72E8A34EAFDEBBE6?id=1936KIS/SMI2428-2430:1,1.0,3.98,11,-192064,['C1(=CC=CC=C1)\\C=C/C#N'],,,['C1(=CC=CC=C1)/C=C/C#N'],,,581,1.0
1654,2120.0,1472.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1150F176401736EB6AF836F1BAC86D7A?id=1984RAM/MOL924:2,1.0,2.4,10,-134694,[None],,,['C1=CC=CC1'],[None],,503,1.0
1657,2123.0,1475.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=40CB4EBF8F86A0FDD752E2ED7B4F45F0?id=1969COC/FRE1671-1673:1,1.0,2.04,16,-272715,['CC1(CC(C1)(C)C)C'],,,['C=C(C)C'],['C=C(C)C'],,683,1.0
1659,2125.0,1477.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=39681E7716E60B7B89D5A6EF89648711?id=2003ZHU/BOZ3696-3703:5,1.0,1.2,12,-439738,['C1(C=CC=CC1)=O'],,,['C1(C=CCC=C1)=O'],,,300,1.0
1660,2126.0,1477.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=39681E7716E60B7B89D5A6EF89648711?id=2003ZHU/BOZ3696-3703:9,1.0,2.07,42,-696218,['C1(C=CC=CC1)=O'],,,['C1(C=CCC=C1)=O'],,,1000,1.0
1661,2127.0,1478.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FF5C497128D45245AF9246A8F5D73A80?id=2012SIR/FOU6675-6684:20,1.0,5.97,12,-212900,['C1(C=CC=CC1)=O'],,,['C1(=CC=CC=C1)O'],,,500,1.0
1662,2128.0,1478.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FF5C497128D45245AF9246A8F5D73A80?id=2003ZHU/BOZ3696-3703:3,1.0,1.04,12,-213802,['C1(C=CC=CC1)=O'],,,['C1(=CC=CC=C1)O'],,,300,1.0
1665,2131.0,1481.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=35E47B40B6BE172FCB0EF81279AD8C05?id=2012SIR/FOU6675-6684:21,1.0,3.09,13,-161509,['C1(C=CC=CC1)=O'],,,['C12C=CCC2C1=O'],,,500,1.0
1667,2133.0,1483.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=665672FB693BC4E850282DBAD0AA10B6?id=2003ZHU/BOZ3696-3703:10,1.0,3.3,34,-502917,['C1(C=CC=CC1)=O'],,,[None],,,1000,1.0
1668,2134.0,1483.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=665672FB693BC4E850282DBAD0AA10B6?id=2003ZHU/BOZ3696-3703:6,1.0,5.42,12,-303758,['C1(C=CC=CC1)=O'],,,[None],,,300,1.0
1719,2195.0,1525.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7E31BA64A9C18B3A4E22873B249E874E?id=1984RAM/MOL924:1,1.0,2.14,9,-119728,[None],,,['C1=CC=CC1'],[None],,503,1.0
1725,2209.0,1534.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7E8F54FD697C3D47A59126FF12E22994?id=2003TOK/LIN11397-11408:8,1.0,3.22,12,-119495,[None],,,[None],,,250,1.0
1726,2210.0,1535.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=36394952AD35F07AD504D0EEE50834F7?id=2003TOK/LIN11397-11408:10,1.0,1.88,12,-138783,[None],,,[None],,,250,1.0
1735,2219.0,1544.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=24BA8D2988A2C029278D0CA1E82A7FA1?id=2013DAM/WAN307-314:6,1.0,1.42,14,-272149,[None],,,[None],,,298,1.0
1736,2220.0,1545.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EEEF809325D5A1DFADEA8920F9672D18?id=1986ICH/MOR1943:1,1.0,1.5,8,,[None],,,[None],,,"298
 
K",1.0
1737,2221.0,1545.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EEEF809325D5A1DFADEA8920F9672D18?id=2013DAM/WAN307-314:1,1.0,3.34,13,-192164,[None],,,[None],,,298,1.0
1817,2422.0,1638.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6B98E4B06D9A111DDCE1D9DEB8D75138?id=1981BAU/DUX:130,3.0,6.15,-34,7533,[None],[None],,[None],,,195,3.0
1818,2423.0,1638.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6B98E4B06D9A111DDCE1D9DEB8D75138?id=1981BAU/DUX:129,3.0,3.45,-33,6818,[None],[None],,[None],,,195,3.0
1819,2424.0,1638.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6B98E4B06D9A111DDCE1D9DEB8D75138?id=1971LLO39:5,3.0,6.04,-34,7483,[None],[None],,[None],,,200,3.0
1820,2425.0,1638.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6B98E4B06D9A111DDCE1D9DEB8D75138?id=1971LLO39:4,3.0,3.47,-33,6735,[None],[None],,[None],,,200,3.0
1821,2426.0,1638.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6B98E4B06D9A111DDCE1D9DEB8D75138?id=1996SON/SU13554-13560:1,3.0,5.51,-33,,[None],[None],,[None],,,"300
 
K",3.0
1822,2427.0,1638.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6B98E4B06D9A111DDCE1D9DEB8D75138?id=1996PAV/NAL304-314:3,3.0,1.13,-32,,[None],[None],,[None],,,"295
 
K",3.0
1823,2428.0,1638.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6B98E4B06D9A111DDCE1D9DEB8D75138?id=1996PAV/NAL304-314:4,3.0,4.63,-32,,[None],[None],,[None],,,"295
 
K",3.0
